Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,BALTIMORE,,50 lb sacks,CINDERELLA,,,08/19/2017,28,29,28,29,COSTA RICA,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,CINDERELLA,,,08/26/2017,28,29,28,29,COSTA RICA,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,CINDERELLA,,,08/26/2017,29,29,29,29,FLORIDA,,med,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,CINDERELLA,,,09/02/2017,29,29,29,29,FLORIDA,,med,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,CINDERELLA,,,09/09/2017,15,15,15,15,VIRGINIA,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,CINDERELLA,,,09/16/2017,24,24,24,24,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,50 lb sacks,CINDERELLA,,,09/16/2017,15,15,15,15,VIRGINIA,,lge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,09/24/2016,250,260,250,260,MARYLAND,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,09/24/2016,250,260,250,260,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,10/01/2016,250,260,250,260,MARYLAND,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,10/01/2016,250,260,250,260,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,10/08/2016,235,260,235,260,MARYLAND,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,10/08/2016,250,260,250,260,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,10/15/2016,235,250,235,250,MARYLAND,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,10/22/2016,230,240,230,240,MARYLAND,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,10/29/2016,220,240,220,230,MARYLAND,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,10/29/2016,230,230,230,230,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,11/05/2016,200,230,200,230,MARYLAND,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,11/05/2016,200,230,200,230,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,11/12/2016,200,200,200,200,MARYLAND,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,11/19/2016,200,200,200,200,MARYLAND,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,11/19/2016,200,230,200,230,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,FAIRYTALE,,,11/26/2016,210,210,210,210,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,09/24/2016,15,15,15,15,DELAWARE,,med,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,09/24/2016,18,18,18,18,DELAWARE,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/01/2016,18,18,18,18,DELAWARE,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/01/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/08/2016,15,15,15,15,DELAWARE,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/08/2016,18,18,18,18,DELAWARE,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/08/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/08/2016,17,18.5,17,18.5,PENNSYLVANIA,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,15,15,15,15,DELAWARE,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,17,18.5,17,18.5,PENNSYLVANIA,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,15,15,15,15,DELAWARE,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,17,18.5,17,18.5,PENNSYLVANIA,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,15,15,15,15,DELAWARE,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,16,17,16,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,16,18,16,18,PENNSYLVANIA,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,09/16/2017,18,18,18,18,MARYLAND,,med,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,09/23/2017,16,16,16,16,DELAWARE,,med,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,09/23/2017,18,18,18,18,MARYLAND,,med,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,09/23/2017,16,16,16,16,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,09/30/2017,16,16,16,16,DELAWARE,,med,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,09/30/2017,16,16,16,16,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,PIE TYPE,,,09/24/2016,160,160,160,160,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,PIE TYPE,,,09/23/2017,200,200,200,200,MARYLAND,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,PIE TYPE,,,09/30/2017,190,200,190,200,MARYLAND,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,09/24/2016,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,09/24/2016,50,60,50,60,MARYLAND,,,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,09/24/2016,50,60,50,60,VIRGINIA,,,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/01/2016,50,60,50,60,MARYLAND,,,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/01/2016,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/01/2016,50,60,50,60,VIRGINIA,,,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/08/2016,50,60,50,60,MARYLAND,,,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/08/2016,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/08/2016,50,60,50,60,MARYLAND,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/08/2016,40,60,40,60,MARYLAND,,lge,WHITE,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/08/2016,40,60,40,60,MARYLAND,,med,WHITE,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/08/2016,50,60,50,60,VIRGINIA,,,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/08/2016,50,60,50,60,VIRGINIA,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/15/2016,50,60,50,60,MARYLAND,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/15/2016,40,60,40,60,MARYLAND,,lge,WHITE,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/15/2016,40,60,40,60,MARYLAND,,med,WHITE,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/15/2016,50,60,50,60,VIRGINIA,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/22/2016,50,60,50,60,MARYLAND,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/22/2016,40,60,40,60,MARYLAND,,lge,WHITE,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/22/2016,50,60,50,60,VIRGINIA,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/29/2016,50,60,50,60,MARYLAND,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/29/2016,50,60,50,60,VIRGINIA,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,09/23/2017,50,50,50,50,MARYLAND,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,BIG MACK TYPE,,,09/30/2017,50,50,50,50,MARYLAND,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/16/2017,160,240,160,240,MARYLAND,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/23/2017,240,240,240,240,MARYLAND,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/30/2017,240,240,240,240,MARYLAND,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,18,18,18,18,MARYLAND,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,18,18,18,18,MARYLAND,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,17,17,17,17,OHIO,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,15,18,15,18,MARYLAND,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,16,18,16,18,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,16,18,16,18,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,16,18,16,18,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,15,17,15,17,MARYLAND,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,16,18,16,18,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/05/2016,16,17,16,17,OHIO,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,,,09/16/2017,18,18,18,18,MARYLAND,,,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,,,09/23/2017,18,18,18,18,MARYLAND,,,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,,,09/23/2017,18,18,18,18,PENNSYLVANIA,,,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,,,09/30/2017,18,18,18,18,MARYLAND,,,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,,,09/30/2017,18,18,18,18,PENNSYLVANIA,,,ORANGE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,09/24/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/01/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/08/2016,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,
