Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,LOS ANGELES,,36 inch bins,HOWDEN TYPE,,,09/30/2017,120,125,120,125,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,lge,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,HOWDEN TYPE,,,09/30/2017,160,180,160,180,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,HOWDEN TYPE,,,09/30/2017,235,235,235,235,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,HOWDEN TYPE,,,09/30/2017,275,375,275,375,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,sml,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,bins,HOWDEN TYPE,,,09/24/2016,125,150,125,150,CALIFORNIA,,med,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,HOWDEN WHITE TYPE,,,09/09/2017,0.5,0.5,0.5,0.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,HOWDEN WHITE TYPE,,,09/16/2017,0.5,0.5,0.5,0.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,HOWDEN WHITE TYPE,,,09/23/2017,0.5,0.5,0.5,0.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,HOWDEN WHITE TYPE,,,09/30/2017,250,250,250,250,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,HOWDEN WHITE TYPE,,,09/30/2017,0.5,0.5,0.5,0.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,CINDERELLA,,,08/19/2017,0.3,0.3,0.3,0.3,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,CINDERELLA,,,08/26/2017,0.3,0.3,0.3,0.3,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,CINDERELLA,,,09/02/2017,0.3,0.3,0.3,0.3,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,CINDERELLA,,,09/09/2017,0.3,0.3,0.3,0.3,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,CINDERELLA,,,09/09/2017,0.3,0.3,0.3,0.3,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,CINDERELLA,,,09/16/2017,0.3,0.3,0.3,0.3,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,CINDERELLA,,,09/23/2017,0.3,0.3,0.3,0.3,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,CINDERELLA,,,09/30/2017,0.3,0.3,0.3,0.3,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med-lge,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,CINDERELLA,,,09/30/2017,250,250,250,250,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,FAIRYTALE,,,09/24/2016,0.24,0.24,0.24,0.24,CALIFORNIA,,,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,FAIRYTALE,,,10/01/2016,0.24,0.24,0.24,0.24,CALIFORNIA,,,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,FAIRYTALE,,,10/08/2016,0.24,0.24,0.24,0.24,CALIFORNIA,,,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,FAIRYTALE,,,10/15/2016,0.24,0.24,0.24,0.24,CALIFORNIA,,,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,FAIRYTALE,,,10/22/2016,0.24,0.24,0.24,0.24,CALIFORNIA,,,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,FAIRYTALE,,,10/29/2016,0.24,0.24,0.24,0.24,CALIFORNIA,,,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,FAIRYTALE,,,09/30/2017,250,250,250,250,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,med,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,35 lb cartons,PIE TYPE,,,09/16/2017,30,30,30,30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,,,,,,,N,
PUMPKINS,LOS ANGELES,,35 lb cartons,PIE TYPE,,,09/23/2017,30,30,30,30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,,,,,,,N,
PUMPKINS,LOS ANGELES,,35 lb cartons,PIE TYPE,,,09/30/2017,30,30,30,30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,,,,,,,N,
PUMPKINS,LOS ANGELES,,36 inch bins,BIG MACK TYPE,,,09/30/2017,0.5,0.85,0.5,0.85,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/01/2016,250,250,250,250,CALIFORNIA,,lge,,,EACH,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/01/2016,0.55,0.55,0.55,0.55,CALIFORNIA,,sml,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/08/2016,250,250,250,250,CALIFORNIA,,lge,,,EACH,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/08/2016,0.55,0.55,0.55,0.55,CALIFORNIA,,sml,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/15/2016,250,250,250,250,CALIFORNIA,,lge,,,EACH,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/15/2016,0.55,0.55,0.55,0.55,CALIFORNIA,,sml,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/22/2016,250,250,250,250,CALIFORNIA,,lge,,,EACH,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/22/2016,0.55,0.55,0.55,0.55,CALIFORNIA,,sml,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/29/2016,250,250,250,250,CALIFORNIA,,lge,,,EACH,,,,,,N,
PUMPKINS,LOS ANGELES,,each,BIG MACK TYPE,,,10/29/2016,0.55,0.55,0.55,0.55,CALIFORNIA,,sml,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,35 lb cartons,MINIATURE,FLAT TYPE,,09/16/2017,24.5,24.5,24.5,24.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,,,,,,,N,
PUMPKINS,LOS ANGELES,,35 lb cartons,MINIATURE,FLAT TYPE,,09/16/2017,24.5,24.5,24.5,24.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,WHITE,,,,,,,,N,
PUMPKINS,LOS ANGELES,,35 lb cartons,MINIATURE,FLAT TYPE,,09/23/2017,24.5,24.5,24.5,24.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,WHITE,,,,,,,,N,
PUMPKINS,LOS ANGELES,,35 lb cartons,MINIATURE,FLAT TYPE,,09/23/2017,24.5,24.5,24.5,24.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,,,,,,,N,
PUMPKINS,LOS ANGELES,,35 lb cartons,MINIATURE,FLAT TYPE,,09/30/2017,24.5,24.5,24.5,24.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,,,,,,,N,
PUMPKINS,LOS ANGELES,,35 lb cartons,MINIATURE,FLAT TYPE,,09/30/2017,24.5,24.5,24.5,24.5,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,WHITE,,,,,,,,N,
