Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,,10/22/2016,120,145,120,145,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,,10/29/2016,120,145,120,145,CALIFORNIA,,lge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,,10/29/2016,110,150,110,150,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,,10/29/2016,100,145,100,145,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,,11/05/2016,120,120,120,120,CALIFORNIA,,lge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,,11/05/2016,110,120,110,120,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,,11/05/2016,100,120,100,120,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,,11/12/2016,120,120,120,120,CALIFORNIA,,lge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,,11/12/2016,110,120,110,120,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,HOWDEN TYPE,,,10/22/2016,440,440,440,440,CALIFORNIA,,lge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,10/08/2016,135,150,135,150,CALIFORNIA,,jbo,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,10/08/2016,135,150,135,150,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,10/08/2016,135,150,135,150,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,10/15/2016,135,150,135,150,CALIFORNIA,,jbo,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,10/15/2016,135,150,135,150,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,10/15/2016,135,150,135,150,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/09/2017,140,140,140,140,CALIFORNIA,,xlge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/16/2017,140,175,140,175,CALIFORNIA,,xlge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/23/2017,175,175,175,175,CALIFORNIA,,xlge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/23/2017,120,120,120,120,CALIFORNIA,,lge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/23/2017,120,120,120,120,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/23/2017,120,120,120,120,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/30/2017,120,135,120,135,CALIFORNIA,,lge,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/30/2017,120,135,120,135,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/30/2017,200,200,200,200,CALIFORNIA,,med,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,,09/30/2017,120,120,120,120,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,CINDERELLA,,,09/16/2017,255,255,255,255,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,CINDERELLA,,,09/23/2017,185,255,185,255,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,CINDERELLA,,,09/30/2017,185,200,185,200,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,FAIRYTALE,,,10/08/2016,300,300,300,300,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,FAIRYTALE,,,10/15/2016,300,300,300,300,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,FAIRYTALE,,,09/30/2017,185,200,185,200,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,10/15/2016,350,350,350,350,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,10/15/2016,480,480,480,480,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,10/29/2016,350,350,350,350,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,11/05/2016,350,350,350,350,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,,11/12/2016,350,350,350,350,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,PIE TYPE,,,09/24/2016,30,32,30,32,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/24/2016,32,32,32,32,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/01/2016,31.5,32,31.5,32,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/01/2016,29,30,29,30,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/08/2016,31.5,31.5,31.5,31.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/08/2016,29,29,29,29,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/15/2016,28,31.5,28,31.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/15/2016,29,30,29,30,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/22/2016,28,28,28,28,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/22/2016,30,30,30,30,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/29/2016,28,28,28,28,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,10/29/2016,30,35,30,35,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/05/2016,24.5,28,24.5,28,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/05/2016,35,35,35,35,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/12/2016,24,24,24,24,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/19/2016,24,24.5,24,24.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/19/2016,30,30,30,30,WASHINGTON,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,11/26/2016,24,24,24,24,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,12/03/2016,24,24,24,24,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,12/10/2016,24,24,24,24,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,01/07/2017,25,25,25,25,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,01/14/2017,25,25,25,25,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/02/2017,36,36,36,36,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/09/2017,36,36,36,36,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/16/2017,33,36,33,36,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/23/2017,32.75,36,32.75,36,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,,09/30/2017,32.75,33.5,32.75,33.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,PIE TYPE,,,09/16/2017,260,260,260,260,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,PIE TYPE,,,09/23/2017,260,260,260,260,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,PIE TYPE,,,09/30/2017,260,260,260,260,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,36 inch bins,PIE TYPE,,,09/23/2017,440,440,440,440,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,Organic,36 inch bins,PIE TYPE,,,09/30/2017,440,440,440,440,CALIFORNIA,,sml,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,50 lb cartons,PIE TYPE,,,10/01/2016,32,33,32,33,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,50 lb cartons,PIE TYPE,,,10/08/2016,32,34,32,34,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,50 lb cartons,PIE TYPE,,,10/15/2016,30,34,30,34,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,10/15/2016,16,18,16,18,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,10/22/2016,16,18,16,18,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,10/29/2016,16,18,16,18,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,11/05/2016,16,18,16,18,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel cartons,PIE TYPE,,,11/12/2016,16,18,16,18,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,BLUE TYPE,,,09/30/2017,200,200,200,200,CALIFORNIA,,med,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,BIG MACK TYPE,,,10/15/2016,140,140,140,140,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,BIG MACK TYPE,,,10/22/2016,140,140,140,140,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,BIG MACK TYPE,,,10/29/2016,140,140,140,140,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,each,BIG MACK TYPE,,,10/29/2016,65,80,65,80,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,each,BIG MACK TYPE,,,11/05/2016,65,80,65,80,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/01/2016,160,175,160,175,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/08/2016,160,160,160,160,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/15/2016,160,160,160,160,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/22/2016,160,160,160,160,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/29/2016,140,160,140,160,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,11/05/2016,140,160,140,160,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,MIXED HEIRLOOM VARIETIES,,,09/23/2017,200,200,200,200,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,36 inch bins,MIXED HEIRLOOM VARIETIES,,,09/30/2017,200,200,200,200,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,20,26,20,26,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,20,20,20,20,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,20,20,20,20,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,20,20,20,20,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,20,22,20,22,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,20,22,20,22,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,20,22,20,22,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,20,22,20,22,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,20,22,20,22,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,20,22,20,22,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,20,22,20,22,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,20,22,20,22,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,20,22,20,22,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,20,20,20,20,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,20,20,20,20,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,20,20,20,20,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/05/2016,20,20,20,20,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/05/2016,20,20,20,20,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/05/2016,20,20,20,20,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/12/2016,20,20,20,20,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/12/2016,20,20,20,20,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,FLAT TYPE,,09/30/2017,24,24,24,24,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,FLAT TYPE,,09/30/2017,24,24,24,24,CALIFORNIA,,,STRIPED,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,FLAT TYPE,,09/30/2017,24,24,24,24,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/01/2016,30,35,30,35,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/01/2016,30,35,30,35,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/08/2016,30,35,30,35,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/08/2016,30,35,30,35,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/15/2016,30,35,30,35,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/15/2016,30,35,30,35,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/22/2016,30,35,30,35,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/22/2016,30,35,30,35,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/29/2016,30,30,30,30,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,10/29/2016,30,30,30,30,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,11/05/2016,30,30,30,30,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,FLAT TYPE,,11/05/2016,30,30,30,30,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/08/2016,25,48,25,48,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/15/2016,45,48,45,48,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/22/2016,45,48,45,48,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/22/2016,45,48,45,48,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,10/29/2016,45,48,45,48,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,11/05/2016,45,45,45,45,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,09/23/2017,48,48,48,48,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,09/23/2017,48,55,48,55,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,09/30/2017,46,48,46,48,CALIFORNIA,,,WHITE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,bushel baskets,MINIATURE,FLAT TYPE,,09/30/2017,46,55,46,55,CALIFORNIA,,,ORANGE,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,09/24/2016,20,26,20,26,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/01/2016,20,20,20,20,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/08/2016,20,22,20,22,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/15/2016,20,22,20,22,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/22/2016,20,22,20,22,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/29/2016,20,22,20,22,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,11/05/2016,20,22,20,22,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,11/12/2016,20,22,20,22,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,ROUND TYPE,,09/16/2017,26.5,26.5,26.5,26.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,ROUND TYPE,,09/23/2017,25.5,26.5,25.5,26.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,ROUND TYPE,,09/30/2017,22,26.5,22,26.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,09/24/2016,35,35,35,35,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/01/2016,30,35,30,35,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/08/2016,30,35,30,35,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/15/2016,30,35,30,35,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/22/2016,30,35,30,35,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/29/2016,30,30,30,30,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,11/05/2016,30,30,30,30,CALIFORNIA,,,,,,,,,,,N,
