Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,DALLAS,,24 inch bins,HOWDEN TYPE,,,09/23/2017,170,170,170,170,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN TYPE,,,09/23/2017,160,160,160,160,TEXAS,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN TYPE,,,09/23/2017,150,160,150,160,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN TYPE,,,09/30/2017,170,170,170,170,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN TYPE,,,09/30/2017,170,170,170,170,TEXAS,,xlge,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN TYPE,,,09/30/2017,125,160,125,160,TEXAS,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN TYPE,,,09/30/2017,125,160,125,160,TEXAS,,med-lge,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN TYPE,,,09/30/2017,125,160,125,160,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,09/24/2016,170,170,170,170,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,10/01/2016,160,170,160,170,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,10/08/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,10/15/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,10/22/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,10/29/2016,120,140,120,140,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,11/05/2016,120,120,120,120,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,09/16/2017,165,165,165,165,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,09/16/2017,150,150,150,150,MEXICO,,med-lge,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,09/23/2017,165,165,165,165,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,09/23/2017,150,150,150,150,MEXICO,,med-lge,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,09/23/2017,150,150,150,150,TEXAS,,med-lge,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,09/30/2017,165,165,165,165,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,09/30/2017,150,150,150,150,MEXICO,,med-lge,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN TYPE,,,09/30/2017,150,150,150,150,TEXAS,,med-lge,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN WHITE TYPE,,,09/24/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN WHITE TYPE,,,10/01/2016,150,160,150,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN WHITE TYPE,,,10/08/2016,150,150,150,150,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN WHITE TYPE,,,10/15/2016,150,150,150,150,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN WHITE TYPE,,,10/22/2016,150,150,150,150,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN WHITE TYPE,,,10/29/2016,120,120,120,120,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,HOWDEN WHITE TYPE,,,11/05/2016,120,120,120,120,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN WHITE TYPE,,,09/24/2016,170,170,170,170,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN WHITE TYPE,,,10/01/2016,160,170,160,170,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN WHITE TYPE,,,10/08/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN WHITE TYPE,,,10/15/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN WHITE TYPE,,,10/22/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN WHITE TYPE,,,10/29/2016,140,140,140,140,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,HOWDEN WHITE TYPE,,,11/05/2016,140,140,140,140,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,CINDERELLA,,,09/24/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,CINDERELLA,,,10/01/2016,150,160,150,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,CINDERELLA,,,10/08/2016,150,150,150,150,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,CINDERELLA,,,10/15/2016,150,150,150,150,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,CINDERELLA,,,10/22/2016,150,150,150,150,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,CINDERELLA,,,10/29/2016,120,120,120,120,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,CINDERELLA,,,11/05/2016,120,120,120,120,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,CINDERELLA,,,09/24/2016,170,170,170,170,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,CINDERELLA,,,10/01/2016,160,170,160,170,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,CINDERELLA,,,10/08/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,CINDERELLA,,,10/15/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,CINDERELLA,,,10/22/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,CINDERELLA,,,10/29/2016,140,140,140,140,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,CINDERELLA,,,11/05/2016,140,140,140,140,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,09/24/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,10/01/2016,150,250,150,250,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,10/01/2016,150,150,150,150,TEXAS,,sml,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,10/08/2016,250,250,250,250,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,10/08/2016,150,150,150,150,TEXAS,,sml,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,10/15/2016,250,250,250,250,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,10/15/2016,150,150,150,150,TEXAS,,sml,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,10/22/2016,250,250,250,250,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,10/22/2016,150,150,150,150,TEXAS,,sml,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,10/29/2016,200,200,200,200,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,11/05/2016,200,200,200,200,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,11/12/2016,175,175,175,175,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,FAIRYTALE,,,09/30/2017,225,225,225,225,TEXAS,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,FAIRYTALE,,,09/24/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,FAIRYTALE,,,10/01/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,FAIRYTALE,,,10/08/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,FAIRYTALE,,,10/15/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,FAIRYTALE,,,10/22/2016,160,160,160,160,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,FAIRYTALE,,,10/29/2016,140,140,140,140,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,FAIRYTALE,,,11/05/2016,140,140,140,140,TEXAS,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,20 lb cartons,PIE TYPE,,,10/01/2016,20,20,20,20,MISSOURI,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,20 lb cartons,PIE TYPE,,,10/08/2016,20,21,20,21,MISSOURI,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,20 lb cartons,PIE TYPE,,,10/15/2016,20,21,20,21,MISSOURI,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,20 lb cartons,PIE TYPE,,,10/22/2016,20,21,20,21,MISSOURI,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,20 lb cartons,PIE TYPE,,,10/29/2016,20,21,20,21,MISSOURI,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,20 lb cartons,PIE TYPE,,,11/05/2016,20,21,20,21,MISSOURI,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,PIE TYPE,,,10/08/2016,100,100,100,100,NEW MEXICO,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,PIE TYPE,,,10/15/2016,100,100,100,100,NEW MEXICO,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,PIE TYPE,,,10/22/2016,100,100,100,100,NEW MEXICO,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,PIE TYPE,,,09/16/2017,225,225,225,225,TEXAS,,,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,PIE TYPE,,,09/23/2017,225,225,225,225,TEXAS,,,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,PIE TYPE,,,09/30/2017,225,225,225,225,TEXAS,,,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,09/24/2016,300,300,300,300,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,10/01/2016,300,300,300,300,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,10/08/2016,300,300,300,300,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,10/15/2016,300,300,300,300,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,10/22/2016,300,300,300,300,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,10/29/2016,250,250,250,250,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,11/05/2016,250,250,250,250,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,09/16/2017,250,250,250,250,TEXAS,,,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,09/23/2017,250,250,250,250,TEXAS,,,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,PIE TYPE,,,09/30/2017,250,250,250,250,TEXAS,,,,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb cartons,PIE TYPE,,,09/24/2016,30,32,30,30,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb cartons,PIE TYPE,,,10/01/2016,30,30,30,30,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb cartons,PIE TYPE,,,10/08/2016,30,31,30,31,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb cartons,PIE TYPE,,,10/15/2016,30,31,30,31,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb cartons,PIE TYPE,,,10/22/2016,30,31,30,31,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb cartons,PIE TYPE,,,10/29/2016,24,24,24,24,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb cartons,PIE TYPE,,,11/05/2016,24,24,24,24,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb sacks,PIE TYPE,,,09/23/2017,35,35,35,35,TEXAS,,,WHITE,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb sacks,PIE TYPE,,,09/30/2017,35,35,35,35,TEXAS,,,WHITE,,,,,,,,N,
PUMPKINS,DALLAS,,each,BIG MACK TYPE,,,09/16/2017,60,60,60,60,TEXAS,,exjbo,,,,,,,,,N,
PUMPKINS,DALLAS,,each,BIG MACK TYPE,,,09/23/2017,60,60,60,60,TEXAS,,exjbo,,,,,,,,,N,
PUMPKINS,DALLAS,,each,BIG MACK TYPE,,,09/30/2017,60,60,60,60,TEXAS,,exjbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/01/2016,150,150,150,150,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/08/2016,150,150,150,150,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/15/2016,150,150,150,150,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/22/2016,150,150,150,150,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/29/2016,120,120,120,120,TEXAS,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,11/05/2016,120,120,120,120,TEXAS,,med,,,,,,,,,N,
