Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,10/29/2016,200,200,200,200,PENNSYLVANIA,,exjbo,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,10/29/2016,190,190,190,190,PENNSYLVANIA,,jbo,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,10/29/2016,150,150,150,150,PENNSYLVANIA,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,10/29/2016,150,150,150,150,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,10/29/2016,125,125,125,125,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,10/29/2016,140,140,140,140,VIRGINIA,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,10/29/2016,140,140,140,140,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/16/2017,150,150,150,150,PENNSYLVANIA,,jbo,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/16/2017,150,150,150,150,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/16/2017,150,150,150,150,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/16/2017,160,160,160,160,VIRGINIA,,jbo,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/16/2017,150,160,150,160,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/16/2017,150,150,150,150,VIRGINIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/16/2017,130,130,130,130,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/23/2017,150,150,150,150,MARYLAND,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/23/2017,150,150,150,150,PENNSYLVANIA,,jbo,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/23/2017,150,150,150,150,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/23/2017,150,150,150,150,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/23/2017,160,160,160,160,VIRGINIA,,jbo,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/23/2017,150,150,150,150,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/23/2017,150,150,150,150,VIRGINIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/23/2017,130,130,130,130,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/30/2017,150,150,150,150,MARYLAND,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/30/2017,150,150,150,150,PENNSYLVANIA,,jbo,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/30/2017,150,150,150,150,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/30/2017,150,150,150,150,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/30/2017,160,160,160,160,VIRGINIA,,jbo,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/30/2017,150,150,150,150,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/30/2017,150,150,150,150,VIRGINIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,09/30/2017,130,130,130,130,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,09/02/2017,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,09/09/2017,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,09/16/2017,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,09/16/2017,200,200,200,200,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,09/23/2017,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,09/23/2017,200,200,200,200,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,09/30/2017,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,09/30/2017,200,200,200,200,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,09/24/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/01/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/01/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/08/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/08/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/15/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/15/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/22/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/22/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/29/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,10/29/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,09/02/2017,160,160,160,160,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,09/09/2017,160,160,160,160,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,09/16/2017,160,175,160,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,09/23/2017,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,09/30/2017,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,09/24/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/01/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/01/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/08/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/08/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/15/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/15/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/22/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/22/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/29/2016,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,10/29/2016,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,1 1/9 bushel cartons,PIE TYPE,,,09/30/2017,20,20,20,20,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/24/2016,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/24/2016,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/01/2016,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/01/2016,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/01/2016,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/01/2016,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/01/2016,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/08/2016,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/08/2016,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/08/2016,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/08/2016,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/08/2016,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/15/2016,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/15/2016,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/15/2016,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/15/2016,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/15/2016,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/22/2016,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/22/2016,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/22/2016,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/22/2016,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/22/2016,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/29/2016,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/29/2016,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/29/2016,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/29/2016,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,10/29/2016,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/02/2017,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/09/2017,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/16/2017,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/16/2017,200,200,200,200,VIRGINIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/23/2017,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/23/2017,200,200,200,200,VIRGINIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/30/2017,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,09/30/2017,200,200,200,200,VIRGINIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,10/01/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,10/08/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,10/15/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,10/22/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,10/29/2016,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,09/24/2016,19,19,19,19,MICHIGAN,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,10/01/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,10/08/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,10/15/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,10/22/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,10/29/2016,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
