Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,10/15/2016,100,115,105,110,MICHIGAN,,lge,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,10/15/2016,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,10/22/2016,115,120,117,119,MICHIGAN,,lge,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,10/22/2016,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,10/29/2016,115,120,117,119,MICHIGAN,,lge,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,10/29/2016,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,11/05/2016,115,120,117,119,MICHIGAN,,lge,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,11/05/2016,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,09/16/2017,149,150,149,150,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,PIE TYPE,,,09/23/2017,149,150,149,150,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,DETROIT,,bins,PIE TYPE,,,09/23/2017,175,175,175,175,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,DETROIT,,bins,PIE TYPE,,,09/30/2017,175,175,175,175,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,DETROIT,,1 1/9 bushel cartons,MIXED HEIRLOOM VARIETIES,,,09/16/2017,20,20,20,20,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,DETROIT,,1 1/9 bushel cartons,MIXED HEIRLOOM VARIETIES,,,09/23/2017,20,20,20,20,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,09/24/2016,150,150,150,150,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/01/2016,150,150,150,150,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/08/2016,150,150,150,150,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/15/2016,150,150,150,150,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/22/2016,135,135,135,135,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,10/29/2016,135,135,135,135,MICHIGAN,,med,,,,,,,,,N,
