Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,09/09/2017,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,09/16/2017,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,09/23/2017,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,09/30/2017,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,09/24/2016,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/01/2016,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/08/2016,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/15/2016,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/22/2016,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,10/29/2016,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,11/05/2016,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,11/12/2016,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,09/24/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,10/01/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,10/08/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,10/15/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,10/22/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,10/29/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,11/05/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,11/12/2016,185,200,185,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,11/19/2016,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,11/26/2016,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,12/03/2016,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,12/10/2016,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,12/10/2016,185,185,185,185,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,01/07/2017,185,185,185,185,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,01/14/2017,185,185,185,185,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,01/21/2017,185,185,185,185,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,01/28/2017,185,185,185,185,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,02/04/2017,210,225,210,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,02/11/2017,210,225,210,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,02/18/2017,215,225,215,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,02/25/2017,210,215,210,215,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,03/04/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,03/11/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,03/18/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,03/25/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,04/01/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,04/08/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,04/15/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,04/22/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,04/29/2017,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,05/06/2017,210,225,210,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,05/13/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,05/20/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,05/27/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,06/03/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,06/10/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,06/17/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,06/24/2017,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,07/01/2017,225,255,225,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,07/08/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,07/15/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,07/22/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,07/29/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,08/05/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,08/12/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,08/19/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,08/26/2017,255,255,255,255,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,08/26/2017,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,08/26/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,09/02/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,09/09/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,09/16/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,09/23/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,09/30/2017,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/24/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/24/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/24/2016,17,18,17,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/01/2016,17,18,17,18,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/01/2016,17,18,17,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/01/2016,17,18,17,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/08/2016,17,18,17,18,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/08/2016,17,18,17,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/08/2016,17,18,17,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,17,18,17,18,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,17,18,17,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,17,18,17,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/05/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/05/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/05/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/12/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/12/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/12/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/19/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/19/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/19/2016,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/26/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,11/26/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,12/03/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,12/03/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,12/10/2016,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,12/10/2016,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,08/26/2017,20,20,20,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/02/2017,20,20,20,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/02/2017,18,18,18,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/09/2017,20,20,20,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/09/2017,18,18,18,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/16/2017,18,20,18,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/16/2017,17,19,17,19,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/23/2017,18,20,18,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/23/2017,17,19,17,19,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/30/2017,18,20,18,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,09/30/2017,17,19,17,19,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,10/08/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,10/15/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,11/05/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,11/12/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,11/19/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,11/26/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,12/03/2016,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,09/24/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,10/01/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,10/08/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,10/15/2016,200,220,200,220,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,10/15/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,10/22/2016,200,220,200,220,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,10/22/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,10/29/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,10/29/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,11/05/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,11/05/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,11/12/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,11/12/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,11/19/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,11/19/2016,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,11/26/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,12/03/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,12/10/2016,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/02/2017,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/09/2017,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/16/2017,200,215,200,215,CANADA,ONTARIO,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/16/2017,200,215,200,215,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/16/2017,200,215,200,215,INDIANA,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/23/2017,200,215,200,215,CANADA,ONTARIO,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/23/2017,200,215,200,215,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/23/2017,200,215,200,215,INDIANA,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/23/2017,175,175,175,175,MICHIGAN,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,09/30/2017,200,200,200,200,CANADA,ONTARIO,med-lge,,,,,,,,,N,
