Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,10/22/2016,12,12,12,12,OHIO,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,10/29/2016,12,12,12,12,OHIO,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,08/26/2017,18,20,18,20,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,09/16/2017,18,18,18,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,09/23/2017,18,22,18,22,OHIO,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,10/01/2016,250,250,250,250,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,10/15/2016,140,140,140,140,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,10/22/2016,140,150,140,150,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,10/22/2016,75,100,75,100,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,10/29/2016,140,150,140,150,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,10/29/2016,75,100,75,100,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,09/23/2017,180,180,180,180,DELAWARE,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,09/23/2017,140,140,140,140,DELAWARE,,sml,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,09/23/2017,180,180,180,180,NEW YORK,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,09/30/2017,140,140,140,140,DELAWARE,,sml,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,KNUCKLE HEAD,,,10/08/2016,210,210,210,210,NEW JERSEY,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/24/2016,17,18,17,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,18,18,18,18,NEW JERSEY,,,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/01/2016,17,18,17,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/08/2016,15,15,15,15,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/2016,15,18,15,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/2016,16,18,16,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/2016,16,18,16,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/05/2016,16,18,16,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,08/26/2017,18,20,18,20,MICHIGAN,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/16/2017,16,16,16,16,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/23/2017,15,16,15,16,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,09/30/2017,15,18,15,18,OHIO,,,,,SHELLACKED,,,,,,N,
